CYP3A5	CHRM4
CYP3A5	CHRM5
CYP3A5	SLC29A2
CYP3A5	HNMT
CYP3A5	TUBB2A
CYP3A5	CHRNA4
CYP3A5	CHRNA7
CYP3A5	TUBA4A
CYP3A5	CHRNB2
CYP3A5	CHRNA2
CYP3A5	CHRNB4
CYP3A5	PGR
CYP3A5	ABCB1
CYP3A5	CHUK
CYP3A5	TXK
CYP3A5	SGK3
CYP3A5	TAOK2
CYP3A5	TYK2
CYP3A5	TUBB1
CYP3A5	SBK1
CYP3A5	TYRO3
CYP3A5	PRKD3
CYP3A5	SLC22A6
CYP3A5	PHKG1
CYP3A5	PHKG2
CYP3A5	CSNK1A1L
CYP3A5	SLC22A8
CYP3A5	PIK3C2B
CYP3A5	PIK3CA
CYP3A5	CLK1
CYP3A5	CLK2
CYP3A5	PIK3CB
CYP3A5	PIK3CD
CYP3A5	PI4KB
CYP3A5	DSTYK
CYP3A5	CMA1
CYP3A5	UGT2B4
CYP3A5	UGT2B7
CYP3A5	HRH1
CYP3A5	UGT2B15
CYP3A5	PLA2G1B
CYP3A5	UGT2B17
CYP3A5	PLA2G4A
CYP3A5	HRH2
CYP3A5	ABCG2
CYP3A5	PLCL1
CYP3A5	ABCC2
CYP3A5	TNIK
CYP3A5	MAP4K4
CYP3A5	ANKK1
CYP3A5	HTR1A
CYP3A5	HTR1B
CYP3A5	HTR1D
CYP3A5	HTR1E
CYP3A5	HTR2A
CYP3A5	HTR2B
CYP3A5	HTR2C
CYP3A5	HTR3A
CYP3A5	HTR4
CYP3A5	SLC2A9
CYP3A5	HTR6
CYP3A5	HTR7
CYP3A5	P2RY12
CYP3A5	UGT1A10
CYP3A5	CYP3A43
CYP3A5	UGT1A7
CYP3A5	UGT1A6
CYP3A5	UGT1A8
CYP3A5	PON3
CYP3A5	POR
CYP3A5	UGT1A9
CYP3A5	XDH
CYP3A5	PPARG
CYP3A5	YES1
CYP3A5	PPIA
CYP3A5	PPIB
CYP3A5	CRABP2
CYP3A5	PPID
CYP3A5	CRABP1
CYP3A5	YWHAG
CYP3A5	SLC22A12
CYP3A5	MYLK2
CYP3A5	UGT1A4
CYP3A5	UGT1A1
CYP3A5	UGT1A3
CYP3A5	ULK3
CYP3A5	MAPK14
CYP3A5	IGF1R
CYP3A5	PPP3CA
CYP3A5	CSF1R
CYP3A5	PPP3R2
CYP3A5	CSK
CYP3A5	IKBKE
CYP3A5	CSNK1A1
CYP3A5	CSNK1E
CYP3A5	CSNK1G2
CYP3A5	CSNK2A1
CYP3A5	PRKAA1
CYP3A5	PRKAA2
CYP3A5	NIM1K
CYP3A5	DCLK3
CYP3A5	PKN1
CYP3A5	PRKD1
CYP3A5	PRKDC
CYP3A5	MAPK7
CYP3A5	IKBKB
CYP3A5	MAPK11
CYP3A5	MAP2K1
CYP3A5	MAP2K2
CYP3A5	MAP2K5
CYP3A5	CTSK
CYP3A5	CTSL
